text,label,conf_pos,conf_neg
bombesin breast cancer inhibitori effect bombesin/gastrin-releas peptid antagonist rc-num4 lutein hormone-releas hormon antagonist sb-num2 growth mcf-num miii human breast cancer xenograft athym nude mice,0,0.16649999999999998,0.8335
estrogen breast cancer howev num2 breast cancer estrogen-depend treat hormon manipul,1,0.6062,0.39380000000000004
bombesin cancer variou studi suggest bombesin gastrin-releas peptid act autocrin growth factor may play role initi progress cancer includ breast,1,1.0,0.0
bombesin breast cancer femal athym nude mice bear xenograft mcf-num miii human breast cancer cell line treat num week bombesin/gastrin-releas peptid antagonist d-tpi6 leunum2 psi ch2nh -leunum2 bombesin num-num2 rc-num4 inject subcutan daili dose num2 microgram lutein hormone-releas hormon antagonist sb-num2 cetrorelix administ biweekli form microgranul releas num2 micrograms/day,0,0.0,1.0
sb-num2 tumor num week treatment signific inhibit tumor volum observ group treat rc-num4 alon combin sb-num2 not treat sb-num2 singl agent,0,0.0,1.0
fludarabin macroglobulinemia fludarabin therapi waldenstrim 's macroglobulinemia,0,0.0,1.0
fludarabin macroglobulinemia assess respons rate remiss durat surviv patient waldenstrim 's macroglobulinemia treat adenin nucleosid analogu fludarabin,0,0.0,1.0
fludarabin macroglobulinemia twenty-eight patient waldenstrim 's macroglobulinemia num previous untreat receiv fludarabin dose num2 num2 mg/m2 intraven daili num day num2 patient num2 mg/m2 intraven daili num day num patient,0,0.0,1.0
fludarabin macroglobulinemia fludarabin effect salvag agent treatment patient resist waldenstrim 's macroglobulinemia,0,0.0,1.0
aminoglycosid intraabdomin infect effect periton fluid ph outcom aminoglycosid treatment intraabdomin infect,0,0.0,1.0
clindamycin intraabdomin infect netilmicin clindamycin administ num2 patient intraabdomin infect underw emerg laparotomi,0,0.0,1.0
netilmicin intraabdomin infect netilmicin clindamycin administ num2 patient intraabdomin infect underw emerg laparotomi,0,0.0,1.0
aminoglycosid escherichia reduct ph antagon aminoglycosid activ vitro against clinic isol escherichia coli,0,0.0,1.0
corticosteroid obstruct airway diseas although patient obstruct airway diseas show amelior long-term inhal corticosteroid therapi extent improv may vari consider patient,0,0.0,1.0
cefixim gonorrhea single-dos oral treatment cefixim suprax quinolon appear effect safe practic patient uncompl gonorrhea,0,0.0,1.0
rocephin/ceftriaxon sodium infect dissemin infect fatal hospit treatment intraven antibiot ceftriaxon sodium rocephin cefotaxim sodium claforan requir,0,0.0,1.0
cefotaxim sodium infect dissemin infect fatal hospit treatment intraven antibiot ceftriaxon sodium rocephin cefotaxim sodium claforan requir,0,0.0,1.0
dopamin schizophren homovanil acid hva oxid metabolit dopamin shown number studi reflect sever symptom predict respons neurolept treatment schizophren patient,0,0.19830000000000003,0.8017
hva/homovanil acid schizophren homovanil acid hva oxid metabolit dopamin shown number studi reflect sever symptom predict respons neurolept treatment schizophren patient,0,0.0,1.0
dopamin drug action howev administr dopamin postsynapt antagonist expect increas synapt dopamin avail therebi increas hva concentr accord tradit model drug action,0,0.0,1.0
hva drug action howev administr dopamin postsynapt antagonist expect increas synapt dopamin avail therebi increas hva concentr accord tradit model drug action,0,0.0,1.0
cadmium renal stone incid renal stone among cadmium expos batteri worker,1,1.0,0.0
creatinin proteinuria irr num num num2 confid interv num2 ci num-num num num2 ci num-num respect beta num microglobulin measur avail num2 worker form stone num2 worker tubular proteinuria beta num microglobulin num2 micrograms/mmol creatinin -- preval num2,0,0.0,1.0
somatostatin hypothalam clarifi pathogenesi underli alter six obes patient num male num femal age num2-num2 yr bmi num2num +/- num unrestrict diet studi effect num day ghrh pretreat num micrograms/kg iv day acut somatotrop respons neurohormon administ alon combin arginin arg num g/kg iv infus num num2 min like inhibit releas hypothalam somatostatin,0,0.20640000000000003,0.7936
somatostatin obes clarifi pathogenesi underli alter six obes patient num male num femal age num2-num2 yr bmi num2num +/- num unrestrict diet studi effect num day ghrh pretreat num micrograms/kg iv day acut somatotrop respons neurohormon administ alon combin arginin arg num g/kg iv infus num num2 min like inhibit releas hypothalam somatostatin,0,0.20440000000000003,0.7956
androgen prostat cancer although androgen effect prostat cell believ dihydrotestosteron dht activ metabolit primarili util prostat cancer cell growth divis,0,0.3728,0.6272
dihydrotestosterone/dht prostat cancer although androgen effect prostat cell believ dihydrotestosteron dht activ metabolit primarili util prostat cancer cell growth divis,1,1.0,0.0
dht prostat cancer hormon therapi therefor design lower tissu level dht prevent bind receptor prostat cancer cell,0,0.19700000000000006,0.8029999999999999
testosteron chronic viral hepat effect long-term treatment recombin interferon-alpha 2b ifn-alpha 2b lutein hormon lh testosteron free testosteron sex hormone-bind globulin shbg evalu num male patient suffer chronic viral hepat,0,0.0,1.0
etoposid toxic although optim chemotherapi regimen combined-mod treatment not yet establish use cisplatin etoposid combin not promot pulmonari cardiac esophag toxic particularli appropri patient small-cel lung cancer,0,0.0,1.0
cisplatin lung cancer although optim chemotherapi regimen combined-mod treatment not yet establish use cisplatin etoposid combin not promot pulmonari cardiac esophag toxic particularli appropri patient small-cel lung cancer,0,0.0,1.0
etoposid lung cancer although optim chemotherapi regimen combined-mod treatment not yet establish use cisplatin etoposid combin not promot pulmonari cardiac esophag toxic particularli appropri patient small-cel lung cancer,0,0.0,1.0
cisplatin toxic although optim chemotherapi regimen combined-mod treatment not yet establish use cisplatin etoposid combin not promot pulmonari cardiac esophag toxic particularli appropri patient small-cel lung cancer,0,0.0,1.0
azithromycin chlamydia trachomati infect in-vitro activ azithromycin chlamydia trachomati infect polar human endometri epitheli cell,0,0.0,1.0
azithromycin chlamydia trachomati infect in-vitro activ azithromycin chlamydia trachomati infect human endometri epitheli cell primari transform cell grow polar non-polar orient analyz,0,0.0,1.0
num- num-phosphonylmethoxyethyl -num num-diaminopurin human immunodefici viru hiv replic num- num-phosphonylmethoxyethyl -num num-diaminopurin pmedap potent inhibitor human immunodefici viru hiv replic evalu activ against human cytomegaloviru hcmv vitro murin cytomegaloviru mcmv rat cmv rcmv vivo,0,0.0,1.0
oestrogen endometri cancer oestrogen replac treatment risk endometri cancer assess role covari,0,0.19330000000000003,0.8067
oestrogen endometri cancer relationship oestrogen replac treatment risk endometri cancer analys case-control studi num3 histolog confirm incid case age num2 num3 control hospit acut non-neoplast non-hormone-rel condit conduct swiss canton vaud num4-num4,0,0.18130000000000002,0.8187
nedocromil sodium bronchospasm nedocromil sodium prevent exercise-induc bronchospasm athlet asthma,0,0.17500000000000004,0.825
nedocromil sodium asthma nedocromil sodium prevent exercise-induc bronchospasm athlet asthma,0,0.0,1.0
sodium bronchospasm aim studi determin efficaci nedocromil sodium prevent exercise-induc bronchospasm eib num2 top athlet affect bronchial asthma,0,0.18269999999999997,0.8173
sodium bronchial asthma aim studi determin efficaci nedocromil sodium prevent exercise-induc bronchospasm eib num2 top athlet affect bronchial asthma,0,0.0,1.0
sodium bronchial hyperreact conclus effect nedocromil sodium prevent eib may dose-depend relat degre bronchial hyperreact interfer factor,0,0.19189999999999996,0.8081
sulfamethoxazol wegen 's granulomatosi long-term sulfamethoxazole-trimethoprim wegen 's granulomatosi,0,0.1935,0.8065
trimethoprim wegen 's granulomatosi long-term sulfamethoxazole-trimethoprim wegen 's granulomatosi,0,0.18769999999999998,0.8123
sulfamethoxazol wegen 's granulomatosi sinc num4 number report highlight effect short cours sulfamethoxazole-trimethoprim adjuv immunosuppress drug treatment wegen 's granulomatosi,0,0.0,1.0
trimethoprim wegen 's granulomatosi sinc num4 number report highlight effect short cours sulfamethoxazole-trimethoprim adjuv immunosuppress drug treatment wegen 's granulomatosi,0,0.0,1.0
sulfamethoxazol wegen 's granulomatosi report experi long-term sulfamethoxazole-trimethoprim therapi patient wegen 's granulomatosi,0,0.0,1.0
trimethoprim wegen 's granulomatosi report experi long-term sulfamethoxazole-trimethoprim therapi patient wegen 's granulomatosi,0,0.0,1.0
sulfamethoxazol wegen 's granulomatosi describ recent advanc pathogenesi wegen 's granulomatosi suggest complementari mechan action sulfamethoxazole-trimethoprim advoc long-term sulfamethoxazole-trimethoprim therapi treatment option wegen 's granulomatosi,0,0.0,1.0
trimethoprim wegen 's granulomatosi describ recent advanc pathogenesi wegen 's granulomatosi suggest complementari mechan action sulfamethoxazole-trimethoprim advoc long-term sulfamethoxazole-trimethoprim therapi treatment option wegen 's granulomatosi,0,0.0,1.0
cephalosporin mening dilemma diagnosi manag cephalosporin-resist streptococcu pneumonia mening,0,0.0,1.0
ceftriaxon mening recent manag infant mening caus streptococcu pneumonia ceftriaxon fail steril cerebrospin fluid num day therapi,0,0.0,1.0
ceftriaxon mening furthermor ceftriaxon therapi mening induc strain rabbit model ineffect,0,0.19369999999999998,0.8063
cephalosporin/cephalosporin mening definit cephalosporin resist pneumococci requir modif studi antibiot manag mening caus strain need resist cephalosporin increas extend spectrum cephalosporin may ineffect sole therapi,0,0.0,1.0
num-hydroperoxycyclophosphamid chromosom abnorm chromosom abnorm patient treat num-hydroperoxycyclophosphamide-purg autolog bone marrow transplant,1,0.6051,0.39490000000000003
busulfan anll anll patient receiv busulfan cytoxan other receiv cytoxan total bodi irradi prepar regimen transplant,0,0.0,1.0
num-hydroperoxycyclophosphamide/num-hc tumor bm purg ex vivo num-hydroperoxycyclophosphamid num-hc num2-num3 micrograms/ml reinfus kill tumor cell,0,0.0,1.0
num-hc tumor data suggest clonal abnorm observ posttranspl best explain clinic relaps tumor ex vivo marrow purg num-hc not like induc clonal chromosom abnorm normal cell,0,0.0,1.0
num-hc clonal abnorm data suggest clonal abnorm observ posttranspl best explain clinic relaps tumor ex vivo marrow purg num-hc not like induc clonal chromosom abnorm normal cell,0,0.0,1.0
num-hc clonal chromosom abnorm data suggest clonal abnorm observ posttranspl best explain clinic relaps tumor ex vivo marrow purg num-hc not like induc clonal chromosom abnorm normal cell,0,0.0,1.0
fluoroquinolon infect fluoroquinolon antimicrobi meet joint commiss criteria target due drug use popul high risk advers drug reaction qualiti assur infect control committe target due drug costli may suspect known use inappropri prescrib frequent,0,0.0,1.0
fluoroquinolon infect suggest criteria includ use patient would otherwis candid oral fluoroquinolon therapi publish criteria exist not use oral rout administr due gastrointestin condit predispos malabsorpt unavail oral rout sever infect due gram-neg pathogen replac aminoglycosid ototox nephrotox substanti risk target resist pathogen i.e. not empir therapi target therapeut use not prophylaxi,0,0.18710000000000004,0.8129
